Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
14832	-2361.825	-2431.8	69.97509	0.119173	0.0865466	0.0286782	0.0913958	0.0809425	0.141065	0.0613203	0.0170429	0.0739039	0.0283491	0.0548915	0.11514	0.017661	0.0324802	0.00697398	0.0325502	0.013121	0.109624	0.0548791	0.0175699	0.0065621	0.0196105	0.00544053	0.0108252	0.0404246	0.00180959	0.00756733	0.0414499	0.0252916	0.00877012	0.0322139	0.0249637	0.000447777	0.0779276	0.0464241	0.00572244	0.0327902	0.0109766	0.0358509	0.0225315	0.0101743	0.00806719	0.0239887	0.152824	0.0284282	0.00425189	0.0019731	0.00799077	0.0807953	0.00853488	0.182024	0.8812034	1.118797	0.154349	0.402005	0.752536	1.32884	2.48753	6.47883	1.351084	1.269623	0.0554304	0.040255	0.0133389	0.0425104	0.0376483	0.0656129	0.0285216	0.00792709	0.0343745	0.0131859	0.0255314	0.0535546	0.00821456	0.0151074	0.00324377	0.0151399	0.00610288	0.050989	0.0255256	0.00817219	0.00305219	0.00912134	0.00253052	0.00503509	0.0188025	0.000841685	0.00351975	0.0192794	0.0117637	0.0040792	0.0149835	0.0116112	0.000208272	0.036246	0.021593	0.00266165	0.0152515	0.0051055	0.0166751	0.0104799	0.00473229	0.00375225	0.0111577	0.0710823	0.0132227	0.00197766	0.000917735	0.0037167	0.0375799	0.00396978	0.0846637	0.559398	0.440602	2.149962
14868	-2367.345	-2437.221	69.87547	0.0898569	0.0583847	0.0272958	0.0976069	0.0738866	0.0970003	0.0701725	0.0158269	0.056097	0.0496077	0.102025	0.158713	0.02731	0.0264079	0.00972751	0.0281436	0.0179463	0.0345708	0.0552392	0.00849696	0.0280353	0.0215326	0.00223205	0.00557106	0.0212065	0.00895905	0.00397763	0.0510028	0.049925	0.0313518	0.0016533	0.0194645	0.000964335	0.032041	0.012664	0.00891407	0.206921	0.0167934	0.00383164	0.267755	0.0160059	0.0372837	0.00518308	0.0693709	0.0164531	0.000213807	0.00600349	0.041712	0.0381988	0.0379206	0.0272125	0.9243951	1.075605	0.130337	0.370182	0.733421	1.36347	2.70137	7.67244	1.47335	1.163577	0.0409433	0.026603	0.0124373	0.0444745	0.0336664	0.0441982	0.0319741	0.0072115	0.0255606	0.0226037	0.0464874	0.0723174	0.0124438	0.0120328	0.00443234	0.0128236	0.00817724	0.0157522	0.0251697	0.00387164	0.0127743	0.0098113	0.00101703	0.00253845	0.00966274	0.00408219	0.00181241	0.0232394	0.0227483	0.0142854	0.000753323	0.00886901	0.000439399	0.0145995	0.00577033	0.00406169	0.0942834	0.00765191	0.00174589	0.122003	0.00729307	0.0169883	0.00236167	0.0316088	0.00749683	9.74213e-05	0.00273549	0.019006	0.0174053	0.0172785	0.0123994	0.537802	0.462198	2.194669
14904	-2367.391	-2436.744	69.35248	0.218554	0.0515498	0.0465325	0.122085	0.150843	0.138534	0.0816767	0.0593098	0.0554922	0.0301676	0.0817068	0.151429	0.0462215	0.0286957	0.0093281	0.0379027	0.0263469	0.088616	0.0407339	0.0333351	0.035066	0.0181827	0.0253324	0.0681978	0.0126751	0.0104891	0.00971263	0.0256663	0.0977854	0.0249816	0.00434436	0.0140642	0.0370885	0.0296482	0.0206899	0.0141268	0.16715	0.0111336	0.00747404	0.22146	0.00620365	0.0272997	0.0177505	0.0919592	0.0222571	0.000247842	0.0171656	0.0267845	0.0642501	0.0570819	0.0335545	0.9795739	1.020426	0.171381	0.42306	0.764617	1.30784	2.36373	5.83495	1.275397	1.041704	0.0803838	0.0189599	0.0171145	0.0449025	0.0554799	0.0509526	0.0300405	0.021814	0.0204099	0.0110956	0.0300516	0.0556952	0.0170002	0.0105542	0.00343085	0.0139405	0.00969033	0.0325928	0.0149819	0.0122606	0.0128972	0.00668756	0.00931719	0.025083	0.00466189	0.00385787	0.00357228	0.00944	0.0359653	0.00918819	0.00159785	0.00517279	0.0136411	0.0109045	0.0076097	0.00519582	0.0614775	0.00409491	0.00274893	0.0814526	0.00228169	0.0100408	0.00652858	0.0338224	0.00818612	9.11557e-05	0.00631348	0.00985129	0.0236311	0.0209946	0.0123413	0.510213	0.489787	2.718885
14940	-2372.237	-2442.899	70.66235	0.11165	0.0288651	0.0270221	0.047332	0.0831694	0.136853	0.024596	0.0113301	0.0718304	0.030133	0.0409907	0.122793	0.0171638	0.029655	0.00167461	0.0276205	0.00571162	0.0480987	0.0194372	0.0225593	0.00839132	0.0239504	0.00459904	0.0134639	0.0100566	0.00310542	0.00599239	0.0253329	0.0443621	0.0241212	0.000658632	0.00806936	0.0373477	0.0260286	0.022527	0.0105258	0.109073	0.00987227	0.0019123	0.113405	0.00294666	0.0160399	0.00702223	0.0185753	0.000840971	0.00229284	0.00829684	0.0138911	0.0179451	0.0413353	0.00633049	0.958842	1.041158	0.0948018	0.31695	0.698744	1.43114	3.15507	10.5483	1.703526	1.085849	0.0721814	0.0186612	0.0174697	0.0306	0.0537688	0.0884748	0.0159013	0.00732487	0.0464382	0.0194809	0.0265004	0.0793855	0.0110963	0.0191719	0.00108263	0.0178566	0.00369255	0.0310957	0.0125661	0.0145845	0.00542497	0.0154839	0.00297327	0.00870439	0.00650159	0.00200765	0.00387407	0.0163777	0.02868	0.0155943	0.000425804	0.00521682	0.0241452	0.0168274	0.0145636	0.00680489	0.0705151	0.0063824	0.0012363	0.0733161	0.00190501	0.0103697	0.00453985	0.0120089	0.000543685	0.00148231	0.00536388	0.00898055	0.0116014	0.0267232	0.00409265	0.520579	0.479421	1.546797
14976	-2368.312	-2439.463	71.1509	0.0737852	0.074608	0.0109467	0.0188316	0.0564762	0.0396806	0.041018	0.00930051	0.0458174	0.0113188	0.0355595	0.129804	0.0145923	0.0245548	0.000913504	0.00250932	0.00687541	0.0439593	0.00918445	0.00887008	0.00983241	0.011815	0.0094826	0.0210519	0.00653574	0.0071503	0.00408489	0.00984052	0.0127198	0.00228535	0.0284199	0.0152256	9.76363e-05	0.0413589	0.0128367	0.00954121	0.0329378	0.00757952	0.010739	0.00510021	0.00626269	0.0222463	0.0100044	0.138568	0.00233517	5.37655e-05	0.00331119	0.00407213	0.0156506	0.0124351	0.149112	1.037969	0.9620309	0.0931635	0.314267	0.696893	1.43494	3.18201	10.7338	1.716131	0.9268397	0.0575865	0.0582288	0.00854349	0.0146973	0.0440775	0.0309692	0.032013	0.0072587	0.0357587	0.0088339	0.0277528	0.101307	0.0113887	0.0191641	0.000712955	0.00195843	0.005366	0.0343086	0.00716812	0.00692276	0.00767383	0.00922117	0.00740081	0.0164302	0.0051009	0.00558054	0.0031881	0.00768016	0.00992736	0.00178363	0.0221807	0.011883	7.62015e-05	0.0322791	0.0100185	0.00744656	0.0257067	0.00591553	0.00838142	0.00398053	0.00488779	0.0173624	0.00780806	0.108147	0.00182251	4.1962e-05	0.00258426	0.00317815	0.0122147	0.00970517	0.116376	0.481015	0.518985	1.281292
15012	-2368.767	-2439.1	70.33245	0.107019	0.106967	0.0218514	0.019595	0.0624428	0.0786845	0.0405147	0.0131117	0.0684848	0.020326	0.0569777	0.0551086	0.0123908	0.0337486	0.00441657	0.0232359	0.0151701	0.0527614	0.0136147	0.0258774	0.015095	0.0107663	0.00492251	0.032128	0.0157755	0.00955578	0.00738988	0.0185497	0.0228819	0.00238197	0.0630175	0.0253385	0.000197454	0.0497177	0.0130139	0.014367	0.0517052	0.01581	0.0116835	0.00872506	0.00801682	0.0252074	0.0206637	0.12942	0.00652158	0.00267089	0.00316018	0.00477354	0.016766	0.02049	0.156315	0.7899787	1.210021	0.114299	0.34722	0.718914	1.39099	2.88002	8.74898	1.568291	1.531714	0.0660887	0.0660567	0.0134941	0.0121007	0.038561	0.0485909	0.0250195	0.00809702	0.0422921	0.0125521	0.035186	0.0340318	0.00765182	0.0208411	0.00272741	0.0143491	0.00936816	0.0325823	0.00840765	0.0159803	0.00932179	0.00664861	0.00303985	0.0198404	0.00974199	0.00590108	0.00456355	0.0114552	0.0141305	0.00147096	0.0389159	0.0156475	0.000121936	0.0307027	0.0080366	0.00887218	0.0319301	0.00976332	0.00721503	0.00538808	0.00495071	0.0155666	0.0127607	0.0799223	0.00402734	0.00164938	0.00195154	0.00294785	0.0103537	0.0126534	0.0965308	0.605011	0.394989	1.619327
15048	-2373.959	-2444.415	70.4554	0.131976	0.0613205	0.0204082	0.0255275	0.0828871	0.107807	0.0467978	0.021338	0.0399791	0.0158667	0.0568932	0.0885653	0.021103	0.0225034	0.0110775	0.013493	0.0134576	0.0743929	0.0154799	0.0230368	0.041463	0.010688	0.0110609	0.0248815	0.00675076	0.016434	0.00718803	0.0159033	0.0248905	0.0125776	0.0319874	0.0158172	0.000200853	0.0294159	0.0174693	0.0436307	0.0324861	0.0154072	0.0112125	7.21278e-05	0.0123673	0.066758	0.00347562	0.13398	0.0070803	0.000887248	0.00249796	0.0075214	0.00502851	0.0527362	0.0999358	0.901805	1.098195	0.103219	0.330376	0.707847	1.41273	3.02685	9.68812	1.642017	1.217774	0.0797091	0.0370356	0.0123259	0.0154178	0.0500612	0.0651122	0.0282644	0.0128875	0.0241461	0.00958297	0.0343617	0.0534907	0.0127455	0.0135914	0.00669047	0.00814938	0.00812799	0.044931	0.00934936	0.0139135	0.0250423	0.00645523	0.00668045	0.0150276	0.00407725	0.00992563	0.00434134	0.00960509	0.0150331	0.00759644	0.0193194	0.00955307	0.000121309	0.0177663	0.0105509	0.0263516	0.0196205	0.00930548	0.006772	4.35629e-05	0.00746948	0.0403197	0.00209916	0.0809196	0.00427628	0.00053587	0.00150869	0.00454269	0.00303706	0.031851	0.0603581	0.549098	0.450902	1.655716
15084	-2363.018	-2433.369	70.3509	0.0408805	0.0733382	0.0249832	0.0259483	0.0655911	0.0655899	0.0411413	0.00717085	0.0377472	0.0110343	0.0505908	0.0726844	0.00668083	0.0124241	0.000718387	0.0204155	0.00845846	0.0582955	0.0172781	0.021356	0.00941771	0.00741575	0.00495753	0.00085819	0.00395914	0.00211122	0.0012028	0.00422564	0.036878	0.00291423	0.00603447	0.155607	0.00166926	0.0252294	0.035005	0.0080344	4.91217e-05	0.00221291	0.00398615	0.0154327	0.0205679	0.159304	0.00448544	0.000373801	0.00974289	0.00950858	0.0108712	0.00606263	0.00899751	0.0109014	0.00800705	0.7983027	1.201697	0.0576835	0.248749	0.647871	1.54352	4.02011	17.336	2.06276	1.505315	0.0330121	0.0592225	0.0201746	0.0209539	0.0529665	0.0529656	0.0332227	0.00579065	0.0304819	0.00891046	0.0408534	0.0586945	0.00539494	0.0100328	0.000580116	0.0164861	0.00683042	0.0470752	0.0139525	0.0172455	0.00760504	0.00598841	0.00400334	0.000693011	0.00319711	0.00170487	0.000971293	0.00341231	0.02978	0.00235332	0.00487299	0.125657	0.00134797	0.0203734	0.0282674	0.00648799	3.96671e-05	0.00178698	0.00321892	0.0124623	0.0166091	0.128642	0.00362211	0.000301854	0.00786764	0.00767842	0.00877874	0.00489573	0.00726572	0.00880318	0.0064659	0.600849	0.399151	1.23835
15120	-2362.204	-2432.279	70.0749	0.149332	0.130211	0.0389274	0.058863	0.0569575	0.135761	0.0470743	0.0174734	0.0783033	0.0229338	0.0685714	0.110551	0.0235213	0.0298008	0.00439807	0.0418347	0.0117475	0.0776401	0.0372489	0.017585	0.0231692	0.020367	0.00626434	0.0117021	0.0088069	0.0229787	0.00196556	0.00120153	0.0814816	0.0143075	0.00737029	0.215671	0.0104044	0.0287651	0.0298731	0.0195283	0.00455314	0.0124649	0.0143899	0.0214028	0.00280386	0.191553	0.0131604	0.000298196	0.055301	0.0122402	0.0148144	0.00343129	0.00880879	0.0198667	0.0175762	0.8971524	1.102848	0.138441	0.381235	0.740184	1.35102	2.62305	7.22329	1.429732	1.229276	0.0726585	0.0633551	0.0189404	0.0286402	0.0277131	0.0660555	0.0229043	0.00850179	0.0380991	0.0111586	0.0333639	0.0537892	0.0114445	0.0144998	0.00213991	0.020355	0.00571584	0.0377764	0.0181238	0.00855614	0.0112732	0.00990974	0.00304796	0.00569375	0.00428506	0.0111804	0.000956356	0.000584613	0.0396455	0.00696142	0.00358607	0.104936	0.00506233	0.0139959	0.014535	0.00950163	0.00221536	0.00606488	0.00700149	0.0104137	0.00136424	0.0932015	0.0064033	0.000145089	0.0269071	0.00595555	0.00720807	0.00166952	0.00428598	0.00966629	0.00855182	0.551424	0.448576	2.055256
15156	-2362.87	-2433.605	70.73501	0.0529197	0.0466294	0.0156839	0.0359767	0.0693893	0.0705596	0.0634812	0.0336131	0.0590129	0.0106622	0.0517947	0.0757774	0.0216508	0.0172234	0.00431007	0.0343277	0.0154166	0.0444467	0.0326155	0.0294539	0.012132	0.0175208	0.00858442	0.00605912	0.0128211	0.0056288	0.00185298	0.000243745	0.0455421	0.00405903	0.0207183	0.121718	0.00752785	0.0522003	0.0418423	0.015066	0.00367061	0.0042919	0.0130265	0.00708076	0.0175791	0.164926	0.00342121	0.000720627	0.0123832	0.00746999	0.00874785	0.0410616	0.0159496	0.00978299	0.00906545	0.9854063	1.014594	0.0856002	0.301554	0.687973	1.45354	3.31615	11.6822	1.777352	1.02962	0.0358137	0.0315567	0.0106142	0.0243474	0.0469596	0.0477516	0.0429612	0.0227479	0.0399373	0.00721571	0.0350524	0.0512828	0.0146523	0.011656	0.00291686	0.0232315	0.0104333	0.0300796	0.0220727	0.0199331	0.00821039	0.0118573	0.00580955	0.00410054	0.00867672	0.00380932	0.00125402	0.000164956	0.0308208	0.00274697	0.0140212	0.0823731	0.00509451	0.0353269	0.028317	0.010196	0.00248411	0.00290456	0.00881575	0.00479194	0.0118967	0.111614	0.00231532	0.000487688	0.00838042	0.00505535	0.00592015	0.0277887	0.010794	0.00662069	0.00613509	0.507297	0.492703	1.477639
15192	-2373.931	-2443.786	69.85579	0.139295	0.108674	0.0508258	0.0509094	0.0466979	0.110841	0.0958883	0.00360071	0.0619918	0.019361	0.084752	0.167611	0.0403839	0.0257208	0.00905892	0.0130672	0.0136554	0.0843406	0.0790897	0.0559842	0.021875	0.0270932	0.00111305	0.0180543	0.0253629	0.0135834	0.0155906	0.0102418	0.0575614	0.0311819	0.0117811	0.201581	0.0223777	0.0255157	0.0986616	0.0367615	0.00346225	0.0124109	0.0363465	0.0430403	0.0170673	0.183587	0.00285635	0.00107644	0.0166616	0.0256188	0.0275955	0.0346793	0.00989167	0.00900555	0.0313289	0.9232431	1.076757	0.172095	0.423919	0.765101	1.30702	2.35894	5.81074	1.272389	1.166277	0.0596627	0.046547	0.0217696	0.0218054	0.0200015	0.0474753	0.0410707	0.00154225	0.0265522	0.00829267	0.0363008	0.071791	0.0172972	0.0110167	0.0038801	0.00559692	0.00584887	0.0361246	0.0338755	0.023979	0.00936945	0.0116045	0.000476739	0.00773299	0.0108634	0.00581802	0.00667774	0.00438676	0.0246546	0.0133558	0.00504607	0.0863408	0.00958477	0.0109288	0.0422585	0.0157456	0.00148294	0.0053158	0.0155679	0.0184349	0.00731021	0.0786335	0.00122343	0.00046106	0.00713645	0.010973	0.0118197	0.0148538	0.00423678	0.00385724	0.0134188	0.538378	0.461622	2.334714
15228	-2368.059	-2438.031	69.97182	0.120577	0.106569	0.039085	0.0432243	0.0458304	0.121193	0.0282752	0.0161537	0.0827029	0.0190873	0.064455	0.115871	0.0283021	0.0136841	0.0154197	0.0127333	0.0117059	0.102677	0.0443584	0.0616845	0.0202497	0.0336805	0.0179434	0.0186878	0.0255666	0.00149034	0.0108538	0.0113122	0.00454523	0.00541843	0.172113	0.0250578	0.00121154	0.0115057	0.0390544	0.0241791	0.0259373	0.0118476	0.0247421	0.0868829	0.00197537	0.055885	0.0457019	0.0168421	0.00644169	0.0389335	0.0236124	0.00361657	0.000612746	0.187619	0.0943679	0.8461374	1.153863	0.167723	0.418631	0.762111	1.31214	2.38874	5.96222	1.290999	1.363682	0.0563055	0.0497644	0.0182514	0.0201844	0.0214013	0.0565931	0.0132036	0.00754324	0.0386196	0.00891315	0.0300984	0.0541081	0.0132162	0.00639003	0.00720051	0.00594605	0.00546628	0.0479469	0.0207139	0.0288047	0.00945596	0.0157277	0.00837897	0.00872659	0.0119388	0.000695941	0.00506836	0.00528241	0.00212248	0.00253023	0.080371	0.0117012	0.000565749	0.00537281	0.0182371	0.0112908	0.0121119	0.00553242	0.0115537	0.0405715	0.000922435	0.0260965	0.0213413	0.00786473	0.00300806	0.0181807	0.0110262	0.00168882	0.000286132	0.087612	0.0440667	0.576931	0.423069	2.141476
15264	-2369.509	-2439.473	69.96389	0.151391	0.12721	0.0216477	0.0660997	0.066144	0.12886	0.0740696	0.0276034	0.100286	0.00698323	0.0375329	0.154952	0.0207267	0.0156764	0.0192069	0.0251988	0.0115534	0.120052	0.033853	0.0398088	0.0242022	0.0215878	0.00959329	0.0356069	0.0287194	0.000757652	0.0092229	0.0231009	0.0206785	0.020222	0.179109	0.0268551	0.0129875	0.0155832	0.0346899	0.0161236	0.020096	0.0113105	0.0237756	0.0789621	0.00194211	0.0313748	0.0176351	0.0479193	0.0167371	0.00599459	0.0166121	0.00838247	0.00404763	0.142772	0.0718293	0.9237376	1.076262	0.158241	0.406918	0.755393	1.32381	2.4575	6.31946	1.333074	1.165117	0.0679711	0.0571143	0.00971931	0.0296772	0.0296971	0.0578552	0.0332555	0.0123933	0.0450262	0.00313531	0.0168514	0.0695699	0.00930582	0.00703834	0.00862343	0.0113137	0.00518719	0.0539005	0.0151992	0.0178732	0.0108662	0.00969244	0.00430716	0.0159867	0.0128943	0.000340168	0.00414087	0.0103718	0.00928417	0.00907921	0.0804157	0.0120573	0.0058311	0.0069965	0.015575	0.00723913	0.00902263	0.00507817	0.0106747	0.0354521	0.000871962	0.0140865	0.00791777	0.0215147	0.00751458	0.00269143	0.00745844	0.00376354	0.00181729	0.0641014	0.0322497	0.538131	0.461869	2.227287
15300	-2372.572	-2441.957	69.38495	0.156253	0.144624	0.00742362	0.0440435	0.067816	0.163482	0.110988	0.01684	0.0485631	0.036756	0.101713	0.152806	0.0193259	0.00995809	0.0058706	0.0269475	0.0114696	0.0740635	0.055167	0.0330909	0.0324381	0.000950915	0.011284	0.0354291	0.0178889	0.000938885	0.0039184	0.0229322	0.0190906	0.0106649	0.305143	0.0261761	0.00433724	0.0177515	0.070748	0.019536	0.0123733	0.0129382	0.00935754	0.107765	0.0058787	0.033317	0.0171016	0.0386854	0.00359445	0.00225697	0.0290687	0.0237103	0.00847483	0.149402	0.0920769	0.8636556	1.136344	0.132441	0.373085	0.735211	1.36015	2.68035	7.55052	1.461768	1.315738	0.0642375	0.0594567	0.00305194	0.0181068	0.0278799	0.0672093	0.0456286	0.00692312	0.0199649	0.0151108	0.0418152	0.0628203	0.0079451	0.00409389	0.00241347	0.0110784	0.00471529	0.0304484	0.0226798	0.0136041	0.0133357	0.000390932	0.00463898	0.0145653	0.00735434	0.000385987	0.0016109	0.00942768	0.00784839	0.00438446	0.125448	0.0107613	0.00178309	0.00729784	0.0290853	0.00803146	0.00508681	0.00531904	0.003847	0.0443033	0.0024168	0.013697	0.00703067	0.015904	0.00147772	0.000927865	0.0119505	0.00974756	0.0034841	0.0614207	0.0378539	0.568172	0.431828	2.432429
15336	-2363.337	-2433.756	70.41964	0.173502	0.0630553	0.014035	0.0384287	0.0728223	0.10641	0.0556049	0.0038318	0.0419832	0.0259434	0.0483961	0.0670517	0.0173983	0.0249422	0.00680721	0.0224103	0.00739125	0.0734649	0.0307442	0.0571598	0.0121386	0.00156991	0.00736493	0.0352361	0.0147656	0.00437038	0.00577711	0.0256888	0.0148494	0.0211748	0.154385	0.0252198	0.00420882	0.00807255	0.0286121	0.013307	0.0202359	0.0197692	0.0223152	0.0372629	0.0220006	0.0111604	0.0191601	0.0172406	0.00113928	0.000592578	0.00704702	0.00548886	0.00370331	0.13723	0.0366829	0.9612704	1.03873	0.0883458	0.306233	0.691286	1.44658	3.26549	11.3192	1.754524	1.08058	0.102716	0.0373296	0.00830888	0.0227503	0.0431118	0.0629959	0.0329188	0.00226848	0.0248546	0.0153589	0.0286511	0.0396955	0.0103	0.0147661	0.00402996	0.0132672	0.00437572	0.0434922	0.018201	0.0338393	0.00718623	0.000929409	0.00436014	0.0208602	0.00874142	0.00258732	0.00342012	0.0152081	0.00879101	0.0125357	0.091398	0.0149305	0.00249167	0.00477906	0.0169387	0.00787794	0.0119799	0.0117036	0.0132109	0.0220601	0.0130246	0.00660713	0.011343	0.0102067	0.000674469	0.000350814	0.00417193	0.00324948	0.0021924	0.0812419	0.0217167	0.519365	0.480635	1.689152
15372	-2365.087	-2435.165	70.07823	0.0952262	0.060905	0.0436461	0.0545813	0.0439575	0.111007	0.0638669	0.00270716	0.0520219	0.0332926	0.0784277	0.0872282	0.0291454	0.0293981	0.00337277	0.0320797	0.0132924	0.0724595	0.0439538	0.0793178	0.027304	0.00307836	0.00628428	0.00789087	0.0238262	0.00331317	0.00930511	0.0145302	0.0259421	0.0123816	0.206696	0.0117532	0.004414	0.00931482	0.0410199	0.0280683	0.0167541	0.0219703	0.0333871	0.0585815	0.0290365	0.0113901	0.0143535	0.0253112	0.0109567	0.00428773	0.0726542	0.0209322	0.00559565	0.174181	0.0696463	0.8648592	1.135141	0.146462	0.391852	0.746554	1.33949	2.55199	6.82772	1.389008	1.312515	0.0468162	0.0299428	0.0214578	0.0268339	0.0216109	0.0545742	0.0313989	0.00133092	0.0255756	0.0163676	0.0385575	0.0428841	0.0143288	0.014453	0.00165816	0.0157714	0.00653493	0.0356233	0.021609	0.0389951	0.0134235	0.00151342	0.00308955	0.0038794	0.0117137	0.00162885	0.00457468	0.00714349	0.0127539	0.00608717	0.101618	0.00577822	0.00217006	0.00457945	0.0201666	0.0137993	0.00823682	0.0108013	0.0164141	0.0288005	0.0142753	0.00559971	0.0070566	0.0124438	0.00538667	0.00210798	0.0357191	0.0102909	0.00275099	0.0856329	0.0342403	0.56757	0.43243	2.034047
15408	-2367.215	-2438.139	70.92391	0.0690921	0.0791703	0.0164707	0.0314517	0.0521717	0.050405	0.0449089	0.0208245	0.0489064	0.0319455	0.0463567	0.0671974	0.0195009	0.0137535	0.00370458	0.00472904	0.011552	0.0433029	0.01686	0.0284775	0.011361	0.00669391	0.00758558	0.0305832	0.0102327	0.00118152	0.00579482	0.0120762	0.0278885	0.00159067	0.090254	0.0220336	0.00413394	0.0103952	0.0397994	0.00949503	0.00673806	0.00834129	0.0230178	0.0311866	0.000533511	0.0213733	0.0250821	0.0073992	0.0144563	0.00505351	0.00964622	0.00241218	0.0037537	0.10029	0.0270372	0.8558943	1.144106	0.113892	0.346617	0.718524	1.39174	2.88503	8.78025	1.570871	1.336737	0.0540542	0.0619388	0.0128858	0.0246062	0.0408165	0.0394343	0.0351344	0.016292	0.0382619	0.0249925	0.0362671	0.0525718	0.0152565	0.0107601	0.00289828	0.00369976	0.00903768	0.033878	0.0131904	0.0222794	0.0088883	0.00523698	0.00593457	0.0239268	0.00800558	0.00092436	0.00453357	0.00944783	0.0218186	0.00124446	0.0706102	0.017238	0.00323418	0.00813265	0.0311371	0.00742843	0.00527151	0.0065258	0.018008	0.0243988	0.000417392	0.0167214	0.019623	0.00578876	0.0113099	0.00395361	0.00754671	0.00188717	0.00293671	0.0784615	0.0211525	0.572053	0.427947	1.278201
15444	-2371.331	-2441.498	70.16758	0.0961453	0.112125	0.0509671	0.0469306	0.071238	0.142975	0.0367447	0.0361038	0.0444735	0.0452428	0.0614704	0.160065	0.0135968	0.0192107	0.00177272	0.00160361	0.0118295	0.0572282	0.0253197	0.013995	0.0118564	0.0289514	0.0199256	0.018898	0.0182278	0.00176595	0.00490386	0.0126477	0.0328078	0.00340622	0.183654	0.0252935	0.0014945	0.00849287	0.0510632	0.016231	0.0208733	0.00829805	0.0226623	0.00210075	0.0102966	0.0936075	0.0514574	0.00744986	0.00415082	0.0184221	0.0251024	0.00284711	0.00355889	0.131363	0.0279468	0.9276638	1.072336	0.108571	0.338622	0.713312	1.40191	2.95315	9.21059	1.605468	1.155953	0.0501072	0.0584351	0.0265621	0.0244584	0.0371265	0.074513	0.0191499	0.0188159	0.0231778	0.0235788	0.032036	0.0834196	0.00708614	0.0100119	0.000923872	0.000835741	0.00616506	0.0298251	0.0131956	0.00729363	0.00617909	0.0150883	0.0103845	0.00984891	0.0094996	0.000920345	0.0025557	0.00659148	0.0170981	0.00177519	0.0957131	0.013182	0.000778874	0.00442615	0.0266121	0.00845896	0.0108783	0.00432462	0.0118107	0.00109483	0.00536618	0.0487846	0.0268176	0.00388258	0.00216324	0.00960086	0.0130824	0.0014838	0.00185475	0.068461	0.0145648	0.536168	0.463832	1.918793
